Source ID,Name,Random_number, RA (deg),DEC (deg),parallax (mas),pmra(masyr),pmdec (mas(yr),phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,M_g,U (km/s),V (km/s),W (km/s),Ilabel (0=thin.1=thick.2=halo)
Gaia DR2 3828424828500179584,J100338.71-042202.3,315618704,150.9112775,-3.632741488,30.0439187,-133.2518628,-64.73632232,15.403834,15.491855,15.193146,0.29870892,0.088020325,0.21068859,12.79261819,-5.433015102,0.282237399,-11.08524771,0
Gaia DR2 5200409353338832896,J113145.70-795811.3,1637914187,172.9403711,-78.03023711,10.87986573,-2.865636505,-56.14155553,16.71472,16.730421,16.694458,0.03596306,0.015701294,0.020261765,11.89783745,8.629526867,19.37765767,-16.21530364,0
Gaia DR2 1175242896321238400,J144447.23+104824.8,84076928,221.1967748,10.80690264,14.81947381,-8.528517423,-64.92834054,18.174767,18.370697,17.741562,0.62913513,0.19593048,0.43320465,14.02893046,16.57768031,-6.747422115,1.400370803,0
Gaia DR2 705484593532621952,J085454.53+292642.0,627111793,133.7272487,29.44495943,16.60325833,100.9229457,10.13403863,18.68747,19.186417,18.073195,1.1132221,0.49894714,0.614275,14.78843611,24.16456188,11.9964097,29.01236825,0
Gaia DR2 5931881969426463616,J162224.65-564829.5,1588793002,245.6027015,-55.19182757,27.29670899,116.5718575,92.59801659,17.273033,17.599945,16.67926,0.9206848,0.32691193,0.5937729,14.45358459,18.65298468,32.94090664,3.459078282,0
Gaia DR2 290602027028411136,J014125.49+225734.6,471122837,25.35616839,22.9595723,13.58547283,51.19556219,-33.28949676,17.398863,17.526552,17.205097,0.321455,0.12768936,0.19376564,13.06423663,-4.424937566,-7.190754976,1.125914259,0
Gaia DR2 3726954405066019840,J135403.72+104826.6,164697543,208.515538,10.80743306,11.99741943,-80.07694383,8.114888094,19.91934,20.479383,19.124784,1.354599,0.56004333,0.79455566,15.31477934,-19.25844901,-6.745018214,15.02026788,0
Gaia DR2 5799676519436191104,J145114.40-701632.5,387906552,222.8099829,-69.72430303,10.59364544,8.488717124,54.12628271,16.493164,16.47684,16.533363,-0.056524277,-0.016324997,-0.04019928,11.61839123,18.63178019,18.01735286,26.15985515,0
Gaia DR2 834234385783616640,J103743.56+485720.5,1574777345,159.4315051,48.95571048,12.69348663,59.71702068,-12.6298524,15.488379,15.344993,15.6567745,-0.31178188,-0.14338589,-0.168396,11.00628317,25.25745889,11.50147713,18.66444176,0
Gaia DR2 6382765776353017728,J222415.91-744412.5,932904631,336.0663218,-73.26321221,15.11096763,64.74567234,0.448544647,18.141535,18.344166,17.735203,0.608963,0.202631,0.40633202,14.03799618,-10.64643716,6.52854691,-4.404547086,0
Gaia DR2 2918182475200276736,J055629.38-213927.4,380483042,89.12241538,-20.34240733,11.67237418,-53.81361553,16.2245751,19.322073,19.620056,18.721903,0.8981533,0.29798317,0.60017014,14.65786899,0.101414691,25.16037104,-10.06172858,0
Gaia DR2 6662290464252922112,J185513.92-495511.3,1602632636,283.8080504,-48.08014961,17.78805671,-5.569172375,-72.18233616,17.389723,17.561234,17.12118,0.44005394,0.1715107,0.26854324,13.64036535,0.653336093,-7.425904266,2.17137866,0
Gaia DR2 5083448563411723648,J035122.97-261905.5,648511171,57.84568055,-25.68183604,22.14407195,87.07155973,-23.46387307,15.732915,15.701095,15.651848,0.049246788,-0.031820297,0.081067085,12.45920139,2.064797891,-4.744562223,17.53381976,0
Gaia DR2 300940112094402176,J015630.12+295530.7,1503362992,29.12552802,29.92523396,21.2831598,60.915645,-92.71282529,14.657864,14.592321,14.750064,-0.1577425,-0.06554222,-0.09220028,11.29804415,-0.204144209,-9.088372507,-7.080236392,0
Gaia DR2 788619668448368512,J112038.21+473417.8,419241887,170.1592349,47.57159477,15.39841804,-46.87664736,51.87359778,18.184725,18.392397,17.71441,0.67798615,0.20767212,0.47031403,14.12210534,-10.64555855,20.17674708,-3.221874479,0
Gaia DR2 1540371883066128768,J124535.64+423824.0,328588578,191.3985373,42.63995557,14.11598077,19.07630237,-54.08889794,17.109602,17.129185,16.949684,0.17950058,0.019582748,0.15991783,12.85815726,20.66682804,-0.840472711,11.49968559,0
Gaia DR2 1109099132950635776,J070553.71+684905.2,1658575800,106.473851,68.81811355,12.51603825,25.44030091,52.36575655,16.270197,16.194365,16.282047,-0.087682724,-0.07583237,-0.011850357,11.75753132,20.628699,23.08347315,17.28888787,0
Gaia DR2 2290574400476477952,J201235.71+771623.9,100536988,303.1488323,77.27324591,10.46784819,-15.39466764,-56.4107888,18.973583,19.2785,18.467976,0.810524,0.30491638,0.5056076,14.0728703,29.84840619,21.22115351,2.063168863,0
Gaia DR2 1816521615734215040,J201940.94+194729.0,1439169205,304.9206062,19.79142634,11.36682848,-46.98381038,-35.62498409,15.990853,15.917653,16.089027,-0.17137432,-0.073200226,-0.098174095,11.26904889,26.88763275,0.465980608,14.60601359,0
Gaia DR2 3579761542209820800,J122652.99-091200.0,1395007912,186.7207857,-8.800043763,14.53888125,-69.02037956,-15.3522994,17.84581,18.040792,17.467524,0.5732689,0.19498253,0.37828636,13.65846488,-11.10355079,-4.002696788,1.424837068,0
Gaia DR2 392036334082511616,J002124.48+463648.2,1524373972,5.351956779,46.61340272,17.05509664,45.94952961,-56.91255594,17.787256,18.001678,17.423414,0.57826424,0.21442223,0.363842,13.94652716,-1.348615797,1.416441182,-10.0840069,0
Gaia DR2 1578748824604827648,J130033.53+590408.0,853386253,195.139713,59.06887325,15.59087688,37.4319217,71.89678857,17.948448,18.205172,17.49975,0.70542145,0.2567234,0.44869804,13.91280089,4.725225899,32.1149066,-5.455147389,0
Gaia DR2 5530839982196102400,J074314.95-460419.2,251924506,115.8123264,-45.92804065,10.55986357,17.2296083,-39.53882268,18.762106,18.909456,18.388405,0.5210514,0.14735031,0.3737011,13.88039748,25.01987282,7.285786733,5.035019007,0
Gaia DR2 5464929134894103808,J095057.62-291845.0,939055106,147.7400553,-28.68750714,12.67045253,25.94441256,23.19962985,17.376701,17.335445,17.427418,-0.09197235,-0.04125595,-0.0507164,12.89066199,8.020590522,14.64894692,18.71023957,0
Gaia DR2 1324361343339619968,J162656.64+310426.0,467027388,246.7360152,31.07393217,11.08522627,46.55671274,-35.32351275,18.70686,18.961348,18.24014,0.72120667,0.254488,0.46671867,13.9305824,24.55016647,15.13579076,-9.621793648,0
Gaia DR2 4116218419363068032,J171630.77-200834.1,148912423,259.1281619,-19.85718888,18.01241109,-5.154467467,-80.24957097,17.53365,17.75901,17.197004,0.562006,0.22536087,0.33664513,13.8115087,9.232898921,-7.475952535,-4.022248512,0
Gaia DR2 6304507589569246848,J141434.44-122257.7,189231046,213.6435381,-11.61724761,12.0489327,39.0980206,-39.05291064,17.844109,17.957102,17.562382,0.39472008,0.11299324,0.28172684,13.24885147,22.36103743,9.775497109,-7.795274872,0
Gaia DR2 1369772925913456768,J155114.81+322207.7,513020624,237.8117409,32.36877338,11.72781167,-11.74445391,57.85426185,17.434755,17.535929,17.229418,0.30651093,0.1011734,0.20533752,12.78084024,-15.16562961,20.82644202,10.60609557,0
Gaia DR2 2287265488952952064,J224702.93+823901.8,175101069,341.7621648,82.65055362,13.57433477,21.37138009,88.20830188,19.39696,19.854761,18.589424,1.265337,0.45780182,0.8075352,15.06055208,-8.98536625,-7.046449296,28.14935922,0
Gaia DR2 1591250718488330112,J143624.26+475301.0,1384184481,219.1011548,47.88362609,16.82064766,-40.68699833,-50.95072844,17.334946,17.440443,17.095938,0.3445053,0.10549736,0.23900795,13.46415925,9.605035241,-5.221238516,15.12405569,0
Gaia DR2 1903499891787841536,J224845.67+352315.4,706628003,342.1903322,35.38756141,13.91763324,81.55688028,4.6212256,18.886623,19.295769,18.275492,1.020277,0.40914536,0.61113167,14.60445032,-18.38397504,3.43897416,-4.828011343,0
Gaia DR2 5010444392940740736,J014604.75-384855.1,1127965755,26.51979721,-37.18467283,14.45066,-49.48878553,70.03397643,18.521406,18.892912,17.958635,0.9342766,0.37150574,0.56277084,14.32084459,3.337165566,37.69745782,-0.574571716,0
Gaia DR2 1504453896202493568,J141558.92+433714.9,202626827,213.9955312,43.62084222,14.70583799,28.55690589,-64.59929125,17.798458,17.977026,17.421602,0.55542374,0.17856789,0.37685585,13.63590698,27.34720194,2.965328624,8.597460549,0
Gaia DR2 4630008761229904768,J001054.14-830123.2,889332045,2.725643288,-82.97688381,13.22721649,44.75088302,39.67046148,16.645948,16.653408,16.59952,0.05388832,0.007459641,0.04642868,12.25329072,-10.15158168,11.06138404,-7.581530214,0
Gaia DR2 3806529291383459456,J104718.29+000717.4,1277550159,161.8262073,0.121451404,11.85400766,-11.66318139,-75.83391585,17.27901,17.417149,16.974438,0.44271088,0.13813782,0.30457306,12.64833679,16.7085132,-13.34521198,-9.419577558,0
Gaia DR2 717762977319125632,J084849.39+354857.6,1162680987,132.2057624,35.81603654,11.19776586,-37.99360217,-22.04455526,18.091465,18.161068,17.850573,0.31049538,0.06960297,0.24089241,13.33712191,-3.762253657,2.415120383,-7.046798991,0
Gaia DR2 5064215111448106368,J023752.58-311826.6,1211370945,39.4690851,-30.69259993,15.66398199,-30.49483963,-46.7843842,16.922424,16.943031,16.846956,0.09607506,0.020606995,0.07546806,12.89693519,22.11054138,6.859868915,3.019974903,0
Gaia DR2 2101125321493473024,J192231.06+401146.7,1311505375,290.629364,40.19629288,12.54230174,66.41942859,71.90821329,19.809137,20.458757,19.003374,1.4553833,0.64962006,0.80576324,15.30102357,-27.05899541,23.42568604,-4.060455743,0
Gaia DR2 847003323555811328,J101847.40+493521.1,845758049,154.6974853,49.58918694,11.13615004,-39.34220795,-44.21871701,20.043377,20.456617,19.285454,1.1711636,0.41324043,0.7579231,15.27705229,-6.352771021,-10.84081735,1.755541557,0
Gaia DR2 6190444562542112640,J134417.78-260704.4,1416198895,206.0740989,-25.882149,11.46122233,-45.60831761,1.434753536,18.027256,18.09151,17.775084,0.31642723,0.06425476,0.25217247,13.3234107,-8.491087005,-0.699841873,10.80588697,0
Gaia DR2 6468900250258570112,J203010.01-571353.8,1084929125,307.5416464,-56.76837124,17.92746319,55.05397262,-39.8906944,16.921991,16.975594,16.738504,0.23708916,0.05360222,0.18348694,13.18958555,-5.400108112,2.270959526,-4.6294765,0
Gaia DR2 1726678630833373824,J130843.75+850224.4,933409073,197.1823244,85.04007668,60.72270705,214.2800149,-250.8320011,15.820854,16.243513,15.235424,1.0080891,0.42265892,0.58543015,14.73760981,26.56384904,12.24073899,21.91906434,0
Gaia DR2 466384799259137920,J030616.82+622220.6,1104513785,46.57010615,62.37241989,26.19449111,59.51087983,-111.9281813,15.010953,15.01517,14.96327,0.05189991,0.004217148,0.047682762,12.10200182,-7.553639431,-3.276108439,-5.750009496,0
Gaia DR2 1817336147686833280,J203728.42+203200.6,473642624,309.3684184,20.53349034,19.76548757,-65.96538588,-37.74145183,17.484146,17.665361,17.162624,0.50273705,0.18121529,0.32152176,13.96368378,21.57129,4.775465617,13.97376629,0
Gaia DR2 1737167215848315264,J210745.02+074042.6,309228902,316.9376246,7.6784843,26.0560588,-12.90406319,-125.0785708,16.356602,16.523373,16.032148,0.4912243,0.16677094,0.32445335,13.43614534,20.18923218,-4.254147473,-3.56916034,0
Gaia DR2 2903941639253177344,J054434.08-301715.7,58262809,86.14198366,-29.71230784,23.80345504,167.3271452,-105.7855632,17.189354,17.647749,16.554462,1.0932865,0.458395,0.6348915,14.07255394,23.85763743,-16.20662774,29.23420628,0
Gaia DR2 2711925913578735360,J230155.25+070802.4,736620973,345.48016,7.133964123,12.9302477,-43.47502426,-81.68833099,20.342564,21.1341,19.543692,1.5904083,0.79153633,0.798872,15.90059785,34.69157674,-4.515195951,-3.466292032,0
Gaia DR2 6243969480080214912,J160519.92-225117.6,497177103,241.3329681,-21.1451176,14.37568168,-60.89148222,-49.92875903,17.282393,17.41172,16.951109,0.46061134,0.12932777,0.33128357,13.07053474,1.27503804,-14.77134881,9.372416017,0
Gaia DR2 1071510262072374400,J095756.95+704429.4,303342713,149.4873519,70.74150582,14.24642532,-70.38487592,9.774401374,18.645918,18.977465,18.139618,0.83784676,0.33154678,0.5063,14.41444742,-11.57888428,10.30199572,-9.311757708,0
Gaia DR2 6205379297701600768,J145505.02-322328.7,1021329513,223.7709155,-31.60873832,12.55515442,18.67060475,-61.93816061,18.152628,18.386066,17.779116,0.60695076,0.23343849,0.37351227,13.64673824,11.92348539,0.997970669,-15.16431122,0
Gaia DR2 229143725086190336,J041805.47+421058.8,1168070800,64.52282534,42.18303151,33.7172471,-42.919647,-211.3824425,16.990952,17.4519,16.36383,1.0880699,0.46094894,0.627121,14.63021208,2.416380923,-5.776568443,-18.77153884,0
Gaia DR2 775677140971643776,J105658.87+391130.8,279460133,164.2453112,39.19188215,13.13545884,-102.9746274,38.17730044,19.509462,20.251368,18.814669,1.4366989,0.7419052,0.6947937,15.1016886,-29.35584067,12.84420398,-11.27309709,0
Gaia DR2 5598501969274505344,J073951.31-313712.7,1419602713,114.9637462,-30.37981063,14.47062727,60.24458602,0.278851583,17.38273,17.429508,17.128796,0.3007126,0.046777725,0.25393486,13.18516727,14.18350103,5.495090878,23.71893173,0
Gaia DR2 1688164349123795072,J131207.63+723832.3,640618721,198.0317886,72.64229977,19.14661665,-63.90182681,-33.69495702,17.279673,17.388653,16.9915,0.39715195,0.10898018,0.28817177,13.69013283,-3.099154129,-3.016123976,13.69239969,0
Gaia DR2 5369262071272967296,J114720.66-510928.1,217853304,176.8360562,-50.8421654,10.3904406,44.67664136,34.6705372,19.520039,19.93825,18.975576,0.9626732,0.41821098,0.5444622,14.60320842,19.08617758,20.20625799,26.55418093,0
Gaia DR2 1417200020676904704,J175759.40+544121.5,1303941629,269.4974756,54.68932731,15.54888103,-64.78807144,-43.91517158,17.115496,17.228182,16.828047,0.40013504,0.11268616,0.28744888,13.07399138,20.22480178,-0.204954082,22.32214447,0
Gaia DR2 2017135002642810112,J234249.39+641343.7,1688400135,355.705852,64.22881331,12.01885774,-54.94624875,-18.76907594,16.34718,16.315922,16.38515,-0.069229126,-0.03125763,-0.037971497,11.74649539,26.59382342,20.51418712,5.051691429,0
Gaia DR2 2838876114534014848,J231011.52+224452.1,735309569,347.5479809,22.74776129,10.879497,-33.16732409,-64.04283361,19.572195,20.04259,18.888132,1.1544571,0.47039413,0.68406296,14.75523914,32.40260763,2.355336696,-8.417031158,0
Gaia DR2 5167510797199003904,J031614.02-094321.0,1059288639,49.05836233,-8.277511895,31.87582104,92.26544984,-98.31377539,16.711119,16.967592,16.310669,0.6569233,0.25647354,0.40044975,14.2284256,7.180169178,-9.303509376,8.626597483,0
Gaia DR2 1694363498760645248,J151204.13+695232.5,1511708970,228.017188,69.87569447,12.00754282,48.00607204,36.11092226,18.371122,18.574028,17.948832,0.62519646,0.20290565,0.4222908,13.76839308,4.744228682,26.86264361,-10.71644932,0
Gaia DR2 2814942392095501952,J230830.60+131923.9,1227512431,347.1275,13.3232892,16.86093218,82.43866151,30.88687582,15.403099,15.367087,15.450011,-0.08292389,-0.036011696,-0.046912193,11.53750697,-18.39019715,8.250171347,3.001608493,0
Gaia DR2 5470571622409221120,J104242.84-254107.8,304934924,160.6785,-24.31454109,11.33755847,-70.56153738,3.307795194,19.662182,20.163393,18.994312,1.1690807,0.50121117,0.66786957,14.93477955,-19.5989399,3.630607912,-6.481238553,0
Gaia DR2 1160623343042019968,J150111.59+071958.1,452801358,225.2983257,7.332773422,10.95795532,-31.88603968,-32.82373075,18.81414,19.053076,18.477182,0.5758934,0.23893547,0.33695793,14.01278795,6.072325345,-9.138160245,8.024571659,0
Gaia DR2 3731530843043705216,J131640.68+081058.8,1579210048,199.1694761,8.182970282,11.40047493,-50.88106185,-1.629179592,18.391989,18.577135,18.065022,0.5121136,0.18514633,0.32696724,13.67660347,-10.71672088,-2.25415762,8.349094281,0
Gaia DR2 6535815905153268608,J233150.74-410951.5,889188007,352.9613631,-40.83569717,15.14277414,56.64489887,-52.06805222,17.265612,17.40601,16.97014,0.43586922,0.14039803,0.2954712,13.16663887,-4.084654945,-11.17516905,4.424806478,0
Gaia DR2 6655583610827177088,J183206.77-525150.8,1602241881,278.0282447,-51.13588861,12.30543943,4.163861263,-74.70580995,17.073868,17.166649,16.81452,0.35212898,0.09278107,0.25934792,12.52435343,-4.754727856,-13.62116617,-4.836651111,0
Gaia DR2 1483683911099065088,J140137.30+365909.2,343424463,210.4054063,36.98592029,11.8677725,-19.30133209,-51.88653608,18.593163,18.828342,18.189892,0.6384506,0.2351799,0.40327072,13.9650086,14.5186219,-9.15922097,11.60063544,0
Gaia DR2 6218904600689632896,J144254.14-291159.6,982809252,220.7255921,-28.80008138,12.00273144,-57.06470517,-32.40767104,16.233686,16.224127,16.244802,-0.02067566,-0.009559631,-0.011116028,11.63008689,-6.455189826,-12.12262377,5.909514553,0
Gaia DR2 2996567277619012224,J054244.30-142252.3,1450262220,85.68459459,-13.61881837,14.07428981,-54.65486363,-64.49306844,18.830372,19.282,18.26082,1.0211792,0.45162773,0.56955147,14.5725043,20.89333854,6.594782762,-17.43584345,0
Gaia DR2 3070143267150880384,J081534.80-033940.3,372508608,123.8950287,-2.338792377,10.34651214,-5.241991903,-53.77585278,16.888481,16.828289,16.772087,0.056201935,-0.06019211,0.11639404,11.962451,17.33022178,-6.752015437,-7.041938538,0
Gaia DR2 2307570341981024000,J000136.72-395114.0,557324722,0.402987225,-38.14615052,11.55666351,45.11050248,-56.13994901,19.311125,19.786526,18.7215,1.0650253,0.47540092,0.5896244,14.62528714,-0.524425892,-18.20735873,7.050897425,0
Gaia DR2 4454432667131057792,J155155.27+082431.0,57334437,237.980286,8.408598393,13.90090586,14.40519369,-63.43375918,17.871828,18.061003,17.545961,0.51504135,0.18917465,0.3258667,13.58704359,20.83523185,-1.804401969,-4.369550002,0
Gaia DR2 4612750178181411328,J035313.58-873735.0,1056750486,58.30659863,-86.37360746,23.21865137,38.19154568,-78.36978053,16.733282,16.848442,16.499897,0.34854507,0.11515999,0.23338509,13.56246704,15.60368249,6.642107318,20.95450667,0
Gaia DR2 6417445683061236608,J192719.03-711156.4,1624217801,291.8293257,-70.80098469,11.18849898,1.859228615,-63.01840753,15.802151,15.721581,15.91454,-0.19295883,-0.08056927,-0.112389565,11.04600986,-9.978303673,-10.77332224,5.302688749,0
Gaia DR2 2393875961742886656,J233852.87-193345.0,586701472,354.7203539,-18.43745919,26.80526706,76.60153603,-140.2913983,15.508288,15.62237,15.243723,0.37864685,0.11408138,0.26456547,12.64939003,5.335485572,-16.54855392,-1.349596567,0
Gaia DR2 2579266674591294464,J012102.69+094523.4,1638902709,20.26123928,9.756528114,17.26514379,65.73662346,99.44859854,18.768948,19.297815,18.050333,1.2474823,0.5288677,0.7186146,14.9547986,-19.82938855,18.64935106,24.92442836,0
Gaia DR2 6814806260462921600,J213719.56-250508.9,1550267571,324.3315083,-24.91416814,12.2653588,15.39908245,-50.27981498,18.320143,18.479992,17.969696,0.51029587,0.15984917,0.3504467,13.76354403,6.309390018,-8.410971475,-0.68043346,0
Gaia DR2 568361238553979264,J032310.75+812004.6,728471108,50.79485379,81.33462192,16.92644203,-87.03140089,10.86499487,17.96934,18.262562,17.500742,0.76181984,0.29322243,0.4685974,14.11216776,20.33935178,27.22602658,-4.515797362,0
Gaia DR2 1507571286545131648,J142659.26+492101.1,1536366829,216.7469413,49.35032049,29.4922838,-100.5073155,45.09478411,16.756746,16.931572,16.407265,0.52430725,0.17482567,0.34948158,14.10528831,-10.17664437,4.306752433,10.0002074,0
Gaia DR2 4270142659907092992,J183103.50-032026.9,1132231424,277.7645594,-2.659244211,10.67536522,38.37391781,-40.82246433,17.23626,17.322517,17.125698,0.1968193,0.086257935,0.11056137,12.37817317,11.10243903,3.965140489,-16.92955222,0
Gaia DR2 3205650069455382400,J042540.66-032511.3,1594139875,66.41938039,-2.580223243,14.99777215,39.94833096,66.63792146,16.360266,16.399323,16.25755,0.14177322,0.039056778,0.102716446,12.24039949,-8.737636795,18.15362385,24.63415293,0
